index,surah_no,surah_name_en,surah_name_ar,ayah_no_surah,ayah_no_quran,ayah_ar,ayah_en,juz_no,hizb_quarter,total_ayah_surah,total_ayah_quran,place_of_revelation,no_of_word_ayah,top_1_similar_text,top_1_similar_ayah,top_1_similar_surah,top_1_similarity_score,top_2_similar_text,top_2_similar_ayah,top_2_similar_surah,top_2_similarity_score,top_3_similar_text,top_3_similar_ayah,top_3_similar_surah,top_3_similarity_score,top_4_similar_text,top_4_similar_ayah,top_4_similar_surah,top_4_similarity_score,top_5_similar_text,top_5_similar_ayah,top_5_similar_surah,top_5_similarity_score,ayah_ar_no_tashkeel
5848,83,The Defrauding,المطففين,1,5849,وَيْلٌۭ لِّلْمُطَفِّفِينَ,Woe to the defrauders!,30,235,36,6236,Meccan,2,وَجَنَّٰتٍ أَلْفَافًا,16,78,0.9917099475860596,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,40,77,0.9914928078651428,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,19,77,0.9914928078651428,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,49,77,0.9914928078651428,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,47,77,0.9914928078651428,ويل للمطففين
5849,83,The Defrauding,المطففين,2,5850,ٱلَّذِينَ إِذَا ٱكْتَالُوا۟ عَلَى ٱلنَّاسِ يَسْتَوْفُونَ,"Those who take full measure ˹when they buy˺ from people,",30,235,36,6236,Meccan,6,فَٱلْيَوْمَ ٱلَّذِينَ ءَامَنُوا۟ مِنَ ٱلْكُفَّارِ يَضْحَكُونَ,34,83,0.9917100071907043,إِنَّ ٱلَّذِينَ لَا يُؤْمِنُونَ بِٱلْءَاخِرَةِ لَيُسَمُّونَ ٱلْمَلَٰٓئِكَةَ تَسْمِيَةَ ٱلْأُنثَىٰ,27,53,0.9907285571098328,إِنَّ ٱلَّذِينَ يُحَآدُّونَ ٱللَّهَ وَرَسُولَهُۥٓ أُو۟لَٰٓئِكَ فِى ٱلْأَذَلِّينَ,20,58,0.9904401302337646,إِنَّ ٱلَّذِينَ قَالُوا۟ رَبُّنَا ٱللَّهُ ثُمَّ ٱسْتَقَٰمُوا۟ فَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,13,46,0.9903898239135742,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَتَوَلَّوْا۟ قَوْمًا غَضِبَ ٱللَّهُ عَلَيْهِمْ قَدْ يَئِسُوا۟ مِنَ ٱلْءَاخِرَةِ كَمَا يَئِسَ ٱلْكُفَّارُ مِنْ أَصْحَٰبِ ٱلْقُبُورِ,13,60,0.9901286959648132,لذين إذا كتالوا على لناس يستوفون
5850,83,The Defrauding,المطففين,3,5851,وَإِذَا كَالُوهُمْ أَو وَّزَنُوهُمْ يُخْسِرُونَ,but give less when they measure or weigh for buyers.,30,235,36,6236,Meccan,5,وَإِذَا مَرُّوا۟ بِهِمْ يَتَغَامَزُونَ,30,83,0.9885358214378356,فَلَمَّا رَأَوْهَا قَالُوٓا۟ إِنَّا لَضَآلُّونَ,26,68,0.9884048700332642,فَأَقْبَلَ بَعْضُهُمْ عَلَىٰ بَعْضٍۢ يَتَلَٰوَمُونَ,30,68,0.9882531762123108,وَلَمْ يَكُن لَّهُۥ كُفُوًا أَحَدٌۢ,4,112,0.9881919622421264,تِلْكَ إِذًۭا قِسْمَةٌۭ ضِيزَىٰٓ,22,53,0.9877374172210692,وإذا كالوهم أو وزنوهم يخسرون
5851,83,The Defrauding,المطففين,4,5852,أَلَا يَظُنُّ أُو۟لَٰٓئِكَ أَنَّهُم مَّبْعُوثُونَ,Do such people not think that they will be resurrected,30,235,36,6236,Meccan,5,إِنَّمَآ أَنتَ مُنذِرُ مَن يَخْشَىٰهَا,45,79,0.985666811466217,فَلْيَأْتُوا۟ بِحَدِيثٍۢ مِّثْلِهِۦٓ إِن كَانُوا۟ صَٰدِقِينَ,34,52,0.9856503009796144,بَلْ عَجِبُوٓا۟ أَن جَآءَهُم مُّنذِرٌۭ مِّنْهُمْ فَقَالَ ٱلْكَٰفِرُونَ هَٰذَا شَىْءٌ عَجِيبٌ,2,50,0.985303282737732,كَلَّآ إِنَّهُمْ عَن رَّبِّهِمْ يَوْمَئِذٍۢ لَّمَحْجُوبُونَ,15,83,0.985177516937256,وَإِنَّا لَنَعْلَمُ أَنَّ مِنكُم مُّكَذِّبِينَ,49,69,0.985163688659668,ألا يظن أولٓئك أنهم مبعوثون
5852,83,The Defrauding,المطففين,5,5853,لِيَوْمٍ عَظِيمٍۢ,for a tremendous Day—,30,235,36,6236,Meccan,2,فَذَٰلِكَ يَوْمَئِذٍۢ يَوْمٌ عَسِيرٌ,9,74,0.9858104586601256,كَلَّآ إِنَّهُۥ تَذْكِرَةٌۭ,54,74,0.9854560494422911,عَلَى ٱلْأَرَآئِكِ يَنظُرُونَ,23,83,0.9803147912025452,عَلَى ٱلْأَرَآئِكِ يَنظُرُونَ,35,83,0.9803147912025452,ثُمَّ ٱلسَّبِيلَ يَسَّرَهُۥ,20,80,0.979980170726776,ليوم عظيم
5853,83,The Defrauding,المطففين,6,5854,يَوْمَ يَقُومُ ٱلنَّاسُ لِرَبِّ ٱلْعَٰلَمِينَ,the Day ˹all˺ people will stand before the Lord of all worlds?,30,235,36,6236,Meccan,5,يَوْمَ يَسْمَعُونَ ٱلصَّيْحَةَ بِٱلْحَقِّ ۚ ذَٰلِكَ يَوْمُ ٱلْخُرُوجِ,42,50,0.994165062904358,ثُمَّ يُجْزَىٰهُ ٱلْجَزَآءَ ٱلْأَوْفَىٰ,41,53,0.9930742383003236,وَنُفِخَ فِى ٱلصُّورِ ۚ ذَٰلِكَ يَوْمُ ٱلْوَعِيدِ,20,50,0.9929645657539368,هَٰذَا يَوْمُ ٱلْفَصْلِ ۖ جَمَعْنَٰكُمْ وَٱلْأَوَّلِينَ,38,77,0.9929376840591432,رَّبِّ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَا ٱلرَّحْمَٰنِ ۖ لَا يَمْلِكُونَ مِنْهُ خِطَابًۭا,37,78,0.9925288558006288,يوم يقوم لناس لرب لعلمين
5854,83,The Defrauding,المطففين,7,5855,كَلَّآ إِنَّ كِتَٰبَ ٱلْفُجَّارِ لَفِى سِجِّينٍۢ,But no! The wicked are certainly bound for Sijjin ˹in the depths of Hell˺—,30,235,36,6236,Meccan,6,كَلَّآ إِنَّ كِتَٰبَ ٱلْأَبْرَارِ لَفِى عِلِّيِّينَ,18,83,0.9963800311088562,وَإِنَّ ٱلْفُجَّارَ لَفِى جَحِيمٍۢ,14,82,0.9960274696350098,إِنَّا بَلَوْنَٰهُمْ كَمَا بَلَوْنَآ أَصْحَٰبَ ٱلْجَنَّةِ إِذْ أَقْسَمُوا۟ لَيَصْرِمُنَّهَا مُصْبِحِينَ,17,68,0.9940810799598694,أَءُلْقِىَ ٱلذِّكْرُ عَلَيْهِ مِنۢ بَيْنِنَا بَلْ هُوَ كَذَّابٌ أَشِرٌۭ,25,54,0.993998646736145,أَمَّنْ هَٰذَا ٱلَّذِى يَرْزُقُكُمْ إِنْ أَمْسَكَ رِزْقَهُۥ ۚ بَل لَّجُّوا۟ فِى عُتُوٍّۢ وَنُفُورٍ,21,67,0.9938425421714784,كلآ إن كتب لفجار لفى سجين
5855,83,The Defrauding,المطففين,8,5856,وَمَآ أَدْرَىٰكَ مَا سِجِّينٌۭ,and what will make you realize what Sijjin is?—,30,235,36,6236,Meccan,4,وَمَآ أَدْرَىٰكَ مَا سَقَرُ,27,74,0.9975529909133912,وَمَآ أَدْرَىٰكَ مَا يَوْمُ ٱلدِّينِ,17,82,0.9963085651397704,ثُمَّ مَآ أَدْرَىٰكَ مَا يَوْمُ ٱلدِّينِ,18,82,0.9961073398590088,وَمَآ أَدْرَىٰكَ مَا عِلِّيُّونَ,19,83,0.9952362179756165,وَمَآ أَدْرَىٰكَ مَا ٱلْعَقَبَةُ,12,90,0.9951205253601074,ومآ أدرىك ما سجين
5856,83,The Defrauding,المطففين,9,5857,كِتَٰبٌۭ مَّرْقُومٌۭ,a fate ˹already˺ sealed.,30,235,36,6236,Meccan,2,كِتَٰبٌۭ مَّرْقُومٌۭ,9,83,1.0000003576278689,وَكِتَٰبٍۢ مَّسْطُورٍۢ,2,52,0.9917349219322203,فِى رَقٍّۢ مَّنشُورٍۢ,3,52,0.9904682636260986,كِرَامٍۭ بَرَرَةٍۢ,16,80,0.9903832674026488,مُّطَاعٍۢ ثَمَّ أَمِينٍۢ,21,81,0.9894444346427916,كتب مرقوم
5857,83,The Defrauding,المطففين,10,5858,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,Woe on that Day to the deniers—,30,235,36,6236,Meccan,3,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,34,77,0.9999985098838806,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,19,77,0.9999985098838806,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,24,77,0.9999985098838806,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,49,77,0.9999985098838806,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,28,77,0.9999985098838806,ويل يومئذ للمكذبين
5858,83,The Defrauding,المطففين,11,5859,ٱلَّذِينَ يُكَذِّبُونَ بِيَوْمِ ٱلدِّينِ,those who deny Judgment Day!,30,235,36,6236,Meccan,4,وَٱلَّذِينَ يُصَدِّقُونَ بِيَوْمِ ٱلدِّينِ,26,70,0.9931336641311646,فَٱنطَلَقُوا۟ وَهُمْ يَتَخَٰفَتُونَ,23,68,0.991497039794922,فَمَا يُكَذِّبُكَ بَعْدُ بِٱلدِّينِ,7,95,0.9913942813873292,ٱلَّذِينَ هُمْ يُرَآءُونَ,6,107,0.9900320172309875,وَتَرَكْنَا فِيهَآ ءَايَةًۭ لِّلَّذِينَ يَخَافُونَ ٱلْعَذَابَ ٱلْأَلِيمَ,37,51,0.9892276525497437,لذين يكذبون بيوم لدين
5859,83,The Defrauding,المطففين,12,5860,وَمَا يُكَذِّبُ بِهِۦٓ إِلَّا كُلُّ مُعْتَدٍ أَثِيمٍ,None would deny it except every evildoing transgressor.,30,235,36,6236,Meccan,7,فَتَوَلَّ عَنْهُمْ ۘ يَوْمَ يَدْعُ ٱلدَّاعِ إِلَىٰ شَىْءٍۢ نُّكُرٍ,6,54,0.9929065108299256,أَءُلْقِىَ ٱلذِّكْرُ عَلَيْهِ مِنۢ بَيْنِنَا بَلْ هُوَ كَذَّابٌ أَشِرٌۭ,25,54,0.9920477867126464,وَأَمَّا ٱلْقَٰسِطُونَ فَكَانُوا۟ لِجَهَنَّمَ حَطَبًۭا,15,72,0.9920114874839784,فَعَصَوْا۟ رَسُولَ رَبِّهِمْ فَأَخَذَهُمْ أَخْذَةًۭ رَّابِيَةً,10,69,0.9919835925102234,تَجْرِى بِأَعْيُنِنَا جَزَآءًۭ لِّمَن كَانَ كُفِرَ,14,54,0.9919336438179016,وما يكذب بهٓ إلا كل معتد أثيم
5860,83,The Defrauding,المطففين,13,5861,إِذَا تُتْلَىٰ عَلَيْهِ ءَايَٰتُنَا قَالَ أَسَٰطِيرُ ٱلْأَوَّلِينَ,"Whenever Our revelations are recited to them, they say, “Ancient fables!”",30,235,36,6236,Meccan,7,إِذَا تُتْلَىٰ عَلَيْهِ ءَايَٰتُنَا قَالَ أَسَٰطِيرُ ٱلْأَوَّلِينَ,15,68,1.0,أَءُلْقِىَ ٱلذِّكْرُ عَلَيْهِ مِنۢ بَيْنِنَا بَلْ هُوَ كَذَّابٌ أَشِرٌۭ,25,54,0.9941247701644896,كَلَّآ إِنَّ كِتَٰبَ ٱلْفُجَّارِ لَفِى سِجِّينٍۢ,7,83,0.9937219023704528,يَٰٓأَيُّهَا ٱلْإِنسَٰنُ إِنَّكَ كَادِحٌ إِلَىٰ رَبِّكَ كَدْحًۭا فَمُلَٰقِيهِ,6,84,0.9937198162078856,إِنَّ نَاشِئَةَ ٱلَّيْلِ هِىَ أَشَدُّ وَطْـًۭٔا وَأَقْوَمُ قِيلًا,6,73,0.99363774061203,إذا تتلى عليه ءايتنا قال أسطير لأولين
5861,83,The Defrauding,المطففين,14,5862,كَلَّا ۖ بَلْ ۜ رَانَ عَلَىٰ قُلُوبِهِم مَّا كَانُوا۟ يَكْسِبُونَ,"But no! In fact, their hearts have been stained by all ˹the evil˺ they used to commit!",30,235,36,6236,Meccan,10,وَمَا هُوَ بِقَوْلِ شَاعِرٍۢ ۚ قَلِيلًۭا مَّا تُؤْمِنُونَ,41,69,0.9891478419303894,كَلَّا لَوْ تَعْلَمُونَ عِلْمَ ٱلْيَقِينِ,5,102,0.9889639019966124,تَجْرِى بِأَعْيُنِنَا جَزَآءًۭ لِّمَن كَانَ كُفِرَ,14,54,0.988889217376709,ذَٰلِكَ بِأَنَّهُمْ ءَامَنُوا۟ ثُمَّ كَفَرُوا۟ فَطُبِعَ عَلَىٰ قُلُوبِهِمْ فَهُمْ لَا يَفْقَهُونَ,3,63,0.9888617992401124,أَلَمْ يَأْتِكُمْ نَبَؤُا۟ ٱلَّذِينَ كَفَرُوا۟ مِن قَبْلُ فَذَاقُوا۟ وَبَالَ أَمْرِهِمْ وَلَهُمْ عَذَابٌ أَلِيمٌۭ,5,64,0.9882802367210388,كلا  بل  ران على قلوبهم ما كانوا يكسبون
5862,83,The Defrauding,المطففين,15,5863,كَلَّآ إِنَّهُمْ عَن رَّبِّهِمْ يَوْمَئِذٍۢ لَّمَحْجُوبُونَ,"Undoubtedly, they will be sealed off from their Lord on that Day.",30,235,36,6236,Meccan,6,فَمَا لَهُمْ عَنِ ٱلتَّذْكِرَةِ مُعْرِضِينَ,49,74,0.9928787350654602,وَٱلَّذِينَ هُم مِّنْ عَذَابِ رَبِّهِم مُّشْفِقُونَ,27,70,0.9912437796592712,أَمْ لَهُمْ سُلَّمٌۭ يَسْتَمِعُونَ فِيهِ ۖ فَلْيَأْتِ مُسْتَمِعُهُم بِسُلْطَٰنٍۢ مُّبِينٍ,38,52,0.9909911155700684,أَمْ تَأْمُرُهُمْ أَحْلَٰمُهُم بِهَٰذَآ ۚ أَمْ هُمْ قَوْمٌۭ طَاغُونَ,32,52,0.9909175038337708,إِنَّ عَذَابَ رَبِّهِمْ غَيْرُ مَأْمُونٍۢ,28,70,0.9907985329627992,كلآ إنهم عن ربهم يومئذ لمحجوبون
5863,83,The Defrauding,المطففين,16,5864,ثُمَّ إِنَّهُمْ لَصَالُوا۟ ٱلْجَحِيمِ,"Moreover, they will surely burn in Hell,",30,235,36,6236,Meccan,4,ثُمَّ إِنَّكُمْ أَيُّهَا ٱلضَّآلُّونَ ٱلْمُكَذِّبُونَ,51,56,0.993247389793396,إِنَّ رَبَّكَ لَبِٱلْمِرْصَادِ,14,89,0.9928311705589294,وَٱللَّهُ أَعْلَمُ بِمَا يُوعُونَ,23,84,0.9923946261405944,وَٱلَّذِينَ هُمْ لِفُرُوجِهِمْ حَٰفِظُونَ,29,70,0.9919706583023072,وَأَنَّ إِلَىٰ رَبِّكَ ٱلْمُنتَهَىٰ,42,53,0.9919646382331848,ثم إنهم لصالوا لجحيم
5864,83,The Defrauding,المطففين,17,5865,ثُمَّ يُقَالُ هَٰذَا ٱلَّذِى كُنتُم بِهِۦ تُكَذِّبُونَ,"and then be told, “This is what you used to deny.”",30,235,36,6236,Meccan,7,فَذَٰلِكَ ٱلَّذِى يَدُعُّ ٱلْيَتِيمَ,2,107,0.9907095432281494,كَلَّا ۖ بَل لَّا يَخَافُونَ ٱلْءَاخِرَةَ,53,74,0.9905685186386108,ٱنطَلِقُوٓا۟ إِلَىٰ مَا كُنتُم بِهِۦ تُكَذِّبُونَ,29,77,0.9903395771980286,ذُوقُوا۟ فِتْنَتَكُمْ هَٰذَا ٱلَّذِى كُنتُم بِهِۦ تَسْتَعْجِلُونَ,14,51,0.990242838859558,فَلَمَّا رَأَوْهُ زُلْفَةًۭ سِيٓـَٔتْ وُجُوهُ ٱلَّذِينَ كَفَرُوا۟ وَقِيلَ هَٰذَا ٱلَّذِى كُنتُم بِهِۦ تَدَّعُونَ,27,67,0.9898415207862854,ثم يقال هذا لذى كنتم به تكذبون
5865,83,The Defrauding,المطففين,18,5866,كَلَّآ إِنَّ كِتَٰبَ ٱلْأَبْرَارِ لَفِى عِلِّيِّينَ,But no! The virtuous are certainly bound for ’Illiyûn ˹in elevated Gardens˺—,30,235,36,6236,Meccan,6,كَلَّآ إِنَّ كِتَٰبَ ٱلْفُجَّارِ لَفِى سِجِّينٍۢ,7,83,0.9963800311088562,إِنَّ ٱلْأَبْرَارَ لَفِى نَعِيمٍۢ,13,82,0.9942200779914856,إِنَّ ٱلْأَبْرَارَ لَفِى نَعِيمٍ,22,83,0.9942200779914856,وَإِنَّ ٱلْفُجَّارَ لَفِى جَحِيمٍۢ,14,82,0.9934460520744324,إِذَا تُتْلَىٰ عَلَيْهِ ءَايَٰتُنَا قَالَ أَسَٰطِيرُ ٱلْأَوَّلِينَ,15,68,0.9930124282836914,كلآ إن كتب لأبرار لفى عليين
5866,83,The Defrauding,المطففين,19,5867,وَمَآ أَدْرَىٰكَ مَا عِلِّيُّونَ,and what will make you realize what ’Illiyûn is?—,30,235,36,6236,Meccan,4,وَمَآ أَدْرَىٰكَ مَا سِجِّينٌۭ,8,83,0.9952362179756165,وَمَآ أَدْرَىٰكَ مَا سَقَرُ,27,74,0.9946804642677308,وَمَآ أَدْرَىٰكَ مَا يَوْمُ ٱلدِّينِ,17,82,0.9943460822105408,ثُمَّ مَآ أَدْرَىٰكَ مَا يَوْمُ ٱلدِّينِ,18,82,0.9935224056243896,وَمَآ أَدْرَىٰكَ مَا ٱلْقَارِعَةُ,3,101,0.992773711681366,ومآ أدرىك ما عليون
5867,83,The Defrauding,المطففين,20,5868,كِتَٰبٌۭ مَّرْقُومٌۭ,"a fate ˹already˺ sealed,",30,235,36,6236,Meccan,2,كِتَٰبٌۭ مَّرْقُومٌۭ,9,83,1.0000003576278689,وَكِتَٰبٍۢ مَّسْطُورٍۢ,2,52,0.9917349219322203,فِى رَقٍّۢ مَّنشُورٍۢ,3,52,0.9904682636260986,كِرَامٍۭ بَرَرَةٍۢ,16,80,0.9903832674026488,مُّطَاعٍۢ ثَمَّ أَمِينٍۢ,21,81,0.9894444346427916,كتب مرقوم
5868,83,The Defrauding,المطففين,21,5869,يَشْهَدُهُ ٱلْمُقَرَّبُونَ,witnessed by those nearest ˹to Allah˺.,30,235,36,6236,Meccan,2,عَيْنًۭا يَشْرَبُ بِهَا ٱلْمُقَرَّبُونَ,28,83,0.9865458607673644,ثُمَّ إِنَّهُمْ لَصَالُوا۟ ٱلْجَحِيمِ,16,83,0.9853057265281676,ثُمَّ ٱلْجَحِيمَ صَلُّوهُ,31,69,0.9850336909294128,كَلَّا ۖ بَل لَّا يَخَافُونَ ٱلْءَاخِرَةَ,53,74,0.98491233587265,قُلْ يَٰٓأَيُّهَا ٱلْكَٰفِرُونَ,1,109,0.9845492243766784,يشهده لمقربون
5869,83,The Defrauding,المطففين,22,5870,إِنَّ ٱلْأَبْرَارَ لَفِى نَعِيمٍ,"Surely the virtuous will be in bliss,",30,235,36,6236,Meccan,4,إِنَّ ٱلْأَبْرَارَ لَفِى نَعِيمٍ,22,83,0.9999998807907104,وَإِنَّ ٱلْفُجَّارَ لَفِى جَحِيمٍۢ,14,82,0.9943443536758424,وَٱلَّيْلِ إِذْ أَدْبَرَ,33,74,0.9942814707756042,كَلَّآ إِنَّ كِتَٰبَ ٱلْأَبْرَارِ لَفِى عِلِّيِّينَ,18,83,0.9942200779914856,كَلَّآ إِنَّ كِتَٰبَ ٱلْفُجَّارِ لَفِى سِجِّينٍۢ,7,83,0.9935467839241028,إن لأبرار لفى نعيم
5870,83,The Defrauding,المطففين,23,5871,عَلَى ٱلْأَرَآئِكِ يَنظُرُونَ,"˹seated˺ on ˹canopied˺ couches, gazing around.",30,235,36,6236,Meccan,3,عَلَى ٱلْأَرَآئِكِ يَنظُرُونَ,35,83,0.9999994039535522,ثُمَّ ٱلسَّبِيلَ يَسَّرَهُۥ,20,80,0.9919845461845398,إِلَٰهِ ٱلنَّاسِ,3,114,0.9918201565742492,وَحَدَآئِقَ غُلْبًۭا,30,80,0.9916115403175354,وَبُسَّتِ ٱلْجِبَالُ بَسًّۭا,5,56,0.9915833473205566,على لأرآئك ينظرون
5871,83,The Defrauding,المطففين,24,5872,تَعْرِفُ فِى وُجُوهِهِمْ نَضْرَةَ ٱلنَّعِيمِ,You will recognize on their faces the glow of delight.,30,235,36,6236,Meccan,5,يَوْمَ يُسْحَبُونَ فِى ٱلنَّارِ عَلَىٰ وُجُوهِهِمْ ذُوقُوا۟ مَسَّ سَقَرَ,48,54,0.9896239638328552,حُورٌۭ مَّقْصُورَٰتٌۭ فِى ٱلْخِيَامِ,72,55,0.9893121719360352,إِنَّ ٱلْمُتَّقِينَ فِى جَنَّٰتٍۢ وَنَعِيمٍۢ,17,52,0.9891688227653505,كَلَّا ۖ لَيُنۢبَذَنَّ فِى ٱلْحُطَمَةِ,4,104,0.9889715909957886,لَيْسَ لَهَا مِن دُونِ ٱللَّهِ كَاشِفَةٌ,58,53,0.98887038230896,تعرف فى وجوههم نضرة لنعيم
5872,83,The Defrauding,المطففين,25,5873,يُسْقَوْنَ مِن رَّحِيقٍۢ مَّخْتُومٍ,"They will be given a drink of sealed, pure wine,",30,235,36,6236,Meccan,4,بَلْ هُوَ قُرْءَانٌۭ مَّجِيدٌۭ,21,85,0.9920669794082642,خُلِقَ مِن مَّآءٍۢ دَافِقٍۢ,6,86,0.9915633797645568,مَّنَّاعٍۢ لِّلْخَيْرِ مُعْتَدٍ أَثِيمٍ,12,68,0.9914430379867554,تُسْقَىٰ مِنْ عَيْنٍ ءَانِيَةٍۢ,5,88,0.991390347480774,تَرْمِيهِم بِحِجَارَةٍۢ مِّن سِجِّيلٍۢ,4,105,0.9913616180419922,يسقون من رحيق مختوم
5873,83,The Defrauding,المطففين,26,5874,خِتَٰمُهُۥ مِسْكٌۭ ۚ وَفِى ذَٰلِكَ فَلْيَتَنَافَسِ ٱلْمُتَنَٰفِسُونَ,whose last sip will smell like musk. So let whoever aspires to this strive ˹diligently˺.,30,235,36,6236,Meccan,7,كَلَّا ۖ لَيُنۢبَذَنَّ فِى ٱلْحُطَمَةِ,4,104,0.9888266921043396,فَذَٰلِكَ ٱلَّذِى يَدُعُّ ٱلْيَتِيمَ,2,107,0.9882985353469848,هَٰذِهِۦ جَهَنَّمُ ٱلَّتِى يُكَذِّبُ بِهَا ٱلْمُجْرِمُونَ,43,55,0.988061249256134,فَلْيَنظُرِ ٱلْإِنسَٰنُ إِلَىٰ طَعَامِهِۦٓ,24,80,0.987384557723999,فَمَنِ ٱبْتَغَىٰ وَرَآءَ ذَٰلِكَ فَأُو۟لَٰٓئِكَ هُمُ ٱلْعَادُونَ,31,70,0.9868006706237792,ختمه مسك  وفى ذلك فليتنافس لمتنفسون
5874,83,The Defrauding,المطففين,27,5875,وَمِزَاجُهُۥ مِن تَسْنِيمٍ,And this drink’s flavour will come from Tasnim—,30,235,36,6236,Meccan,3,كَلَّآ إِنَّهُۥ تَذْكِرَةٌۭ,54,74,0.985897183418274,وَإِنَّهُۥ لَحَقُّ ٱلْيَقِينِ,51,69,0.985846996307373,سَنَسِمُهُۥ عَلَى ٱلْخُرْطُومِ,16,68,0.9854417443275452,فَٱلْحَٰمِلَٰتِ وِقْرًۭا,2,51,0.9850034117698668,حمٓ,1,46,0.9845830798149108,ومزاجه من تسنيم
5875,83,The Defrauding,المطففين,28,5876,عَيْنًۭا يَشْرَبُ بِهَا ٱلْمُقَرَّبُونَ,a spring from which those nearest ˹to Allah˺ will drink.,30,235,36,6236,Meccan,4,عَيْنًۭا يَشْرَبُ بِهَا عِبَادُ ٱللَّهِ يُفَجِّرُونَهَا تَفْجِيرًۭا,6,76,0.9903923273086548,هَٰذِهِۦ جَهَنَّمُ ٱلَّتِى يُكَذِّبُ بِهَا ٱلْمُجْرِمُونَ,43,55,0.9898754954338074,ثُمَّ لَتَرَوُنَّهَا عَيْنَ ٱلْيَقِينِ,7,102,0.9891471862792968,فَقَدَرْنَا فَنِعْمَ ٱلْقَٰدِرُونَ,23,77,0.9891459345817566,كَلَّا ۖ بَل لَّا يَخَافُونَ ٱلْءَاخِرَةَ,53,74,0.9888864159584044,عينا يشرب بها لمقربون
5876,83,The Defrauding,المطففين,29,5877,إِنَّ ٱلَّذِينَ أَجْرَمُوا۟ كَانُوا۟ مِنَ ٱلَّذِينَ ءَامَنُوا۟ يَضْحَكُونَ,"Indeed, the wicked used to laugh at the believers,",30,235,36,6236,Meccan,8,فَٱلْيَوْمَ ٱلَّذِينَ ءَامَنُوا۟ مِنَ ٱلْكُفَّارِ يَضْحَكُونَ,34,83,0.994856059551239,إِنَّ ٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّٰلِحَٰتِ أُو۟لَٰٓئِكَ هُمْ خَيْرُ ٱلْبَرِيَّةِ,7,98,0.9918403029441832,إِلَّا ٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّٰلِحَٰتِ لَهُمْ أَجْرٌ غَيْرُ مَمْنُونٍۭ,25,84,0.9910149574279784,ذَٰلِكَ بِأَنَّ ٱلَّذِينَ كَفَرُوا۟ ٱتَّبَعُوا۟ ٱلْبَٰطِلَ وَأَنَّ ٱلَّذِينَ ءَامَنُوا۟ ٱتَّبَعُوا۟ ٱلْحَقَّ مِن رَّبِّهِمْ ۚ كَذَٰلِكَ يَضْرِبُ ٱللَّهُ لِلنَّاسِ أَمْثَٰلَهُمْ,3,47,0.9905200600624084,إِلَّا ٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّٰلِحَٰتِ فَلَهُمْ أَجْرٌ غَيْرُ مَمْنُونٍۢ,6,95,0.9903846383094788,إن لذين أجرموا كانوا من لذين ءامنوا يضحكون
5877,83,The Defrauding,المطففين,30,5878,وَإِذَا مَرُّوا۟ بِهِمْ يَتَغَامَزُونَ,"wink to one another whenever they passed by,",30,235,36,6236,Meccan,4,وَإِذَا كَالُوهُمْ أَو وَّزَنُوهُمْ يُخْسِرُونَ,3,83,0.9885358214378356,إِذْ هُمْ عَلَيْهَا قُعُودٌۭ,6,85,0.9873216152191162,فَأَقْبَلَ بَعْضُهُمْ عَلَىٰ بَعْضٍۢ يَتَلَٰوَمُونَ,30,68,0.9869638681411744,وَأَرْسَلَ عَلَيْهِمْ طَيْرًا أَبَابِيلَ,3,105,0.9863080978393556,وَإِذَا رَأَوْهُمْ قَالُوٓا۟ إِنَّ هَٰٓؤُلَآءِ لَضَآلُّونَ,32,83,0.9861873388290404,وإذا مروا بهم يتغامزون
